"List_Number","SOA","acc","accuracy","average_response_time","avg_rt","background","bidi","canvas_backend","clock_backend","color_backend","compensation","condition","coordinates","correct","correct_end_of_familiarization","correct_instructions","correct_keyboard_response","correct_new_keyboard_response","count_Familiarization","count_Test_loop","count_about_this_template","count_block_loop","count_delay","count_end_of_experiment","count_end_of_familiarization","count_end_of_practice","count_end_of_study","count_end_of_trial","count_equal_instruction","count_ex_instruction","count_experiment","count_experimental_loop","count_experimenter","count_familiarization_sequence","count_feedback","count_fixation_NT","count_fixation_NT_1","count_instruction_cue","count_instructions","count_keyboard_response","count_logger","count_loop","count_new_inline_script","count_new_keyboard_response","count_new_logger","count_new_logger_1","count_new_loop","count_new_sketchpad","count_new_sketchpad_1","count_new_sketchpad_2","count_new_sketchpad_3","count_new_sketchpad_4","count_new_sketchpad_5","count_plus_instruction","count_post_cue","count_practice_loop","count_reset_feedback","count_sketchpad","count_stimuli","count_test_instructions","count_test_log","count_test_sequence","count_trial_sequence","count_trial_sequence_1","cue","datetime","description","disable_garbage_collection","e_SO","empty_column","eq_sq","experiment_file","experiment_path","font_bold","font_family","font_italic","font_size","font_underline","foreground","form_clicks","fullscreen","height","instruction","keyboard_backend","live_row","live_row_Familiarization","live_row_practice_loop","logfile","mouse_backend","opensesame_codename","opensesame_version","repeat_cycle","response","response_end_of_experiment","response_end_of_familiarization","response_end_of_practice","response_end_of_study","response_experimenter","response_feedback","response_instructions","response_keyboard_response","response_new_keyboard_response","response_new_sketchpad","response_new_sketchpad_1","response_new_sketchpad_3","response_new_sketchpad_5","response_test_instructions","response_time","response_time_end_of_experiment","response_time_end_of_familiarization","response_time_end_of_practice","response_time_end_of_study","response_time_experimenter","response_time_feedback","response_time_instructions","response_time_keyboard_response","response_time_new_keyboard_response","response_time_new_sketchpad","response_time_new_sketchpad_1","response_time_new_sketchpad_3","response_time_new_sketchpad_5","response_time_test_instructions","round_decimals","sampler_backend","sound_buf_size","sound_channels","sound_freq","sound_sample_size","start","subject_nr","subject_parity","time_Familiarization","time_Test_loop","time_about_this_template","time_block_loop","time_delay","time_end_of_experiment","time_end_of_familiarization","time_end_of_practice","time_end_of_study","time_end_of_trial","time_equal_instruction","time_ex_instruction","time_experiment","time_experimental_loop","time_experimenter","time_familiarization_sequence","time_feedback","time_fixation_NT","time_fixation_NT_1","time_instruction_cue","time_instructions","time_keyboard_response","time_logger","time_loop","time_new_inline_script","time_new_keyboard_response","time_new_logger","time_new_logger_1","time_new_loop","time_new_sketchpad","time_new_sketchpad_1","time_new_sketchpad_2","time_new_sketchpad_3","time_new_sketchpad_4","time_new_sketchpad_5","time_plus_instruction","time_post_cue","time_practice_loop","time_reset_feedback","time_sketchpad","time_stimuli","time_test_instructions","time_test_log","time_test_sequence","time_trial_sequence","time_trial_sequence_1","title","total_correct","total_response_time","total_responses","uniform_coordinates","width","word"
"5","495","undefined","undefined","1530.75","1530.75","#808080","yes","xpyriment","legacy","legacy","0","Exes","uniform","undefined","undefined","undefined","NA","undefined","0","0","NA","NA","161","0","0","0","0","161","NA","NA","0","0","NA","2","NA","161","43","2","0","NA","NA","NA","NA","43","NA","161","NA","NA","NA","43","NA","43","0","NA","161","0","NA","NA","161","0","43","43","NA","161","Exes","Tue Feb 26 14:04:11 2019","A template containing a practice and an experimental phase","yes","2995","NA","equals","Prod_SOA_AC.osexp","/Users/researcher/Desktop/Experiments/Prod_SOA","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","43","2","11","/Users/researcher/Desktop/Experiments/Prod_SOA/PS002.csv","xpyriment","Kafkaesque Koffka","3.2.5","0","2","NA","space","space","space","NA","NA","space","NA","2","NA","NA","NA","space","space","1313","NA","30561","5837","66327","NA","NA","145669","NA","1313","NA","NA","NA","26256","2122","2","legacy","1024","2","48000","-16","experiment","2","even","149980","1719699","NA","NA","1647194","NA","165920","300412","1651242","1650698","NA","NA","4287","332515","NA","160873","NA","1643683","1992932","160887","4300","NA","NA","NA","NA","1996944","NA","1651193","NA","NA","NA","1996944","NA","1993931","306257","NA","1648699","196483","NA","NA","1644189","1717575","1998259","1992922","NA","1643673","Extended template","0","67353","44","yes","1024","IDEAL"
"9","","undefined","undefined","1512.4","1512.4","#808080","yes","xpyriment","legacy","legacy","0","foil","uniform","undefined","undefined","undefined","NA","undefined","0","0","NA","NA","161","0","0","0","0","161","NA","NA","0","0","NA","2","NA","161","44","2","0","NA","NA","NA","NA","44","NA","161","NA","NA","NA","44","NA","44","0","NA","161","0","NA","NA","161","0","44","44","NA","161","Exes","Tue Feb 26 14:04:11 2019","A template containing a practice and an experimental phase","yes","","NA","","Prod_SOA_AC.osexp","/Users/researcher/Desktop/Experiments/Prod_SOA","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","44","2","11","/Users/researcher/Desktop/Experiments/Prod_SOA/PS002.csv","xpyriment","Kafkaesque Koffka","3.2.5","0","1","NA","space","space","space","NA","NA","space","NA","1","NA","NA","NA","space","space","705","NA","30561","5837","66327","NA","NA","145669","NA","705","NA","NA","NA","26256","2122","2","legacy","1024","2","48000","-16","experiment","2","even","149980","1719699","NA","NA","1647194","NA","165920","300412","1651242","1650698","NA","NA","4287","332515","NA","160873","NA","1643683","1999045","160887","4300","NA","NA","NA","NA","2003056","NA","1651193","NA","NA","NA","2003056","NA","2000043","306257","NA","1648699","196483","NA","NA","1644189","1717575","2003763","1999034","NA","1643673","Extended template","0","68058","45","yes","1024","KINGDOM"
"4","3495","undefined","undefined","1488.86956522","1488.86956522","#808080","yes","xpyriment","legacy","legacy","0","Exes","uniform","undefined","undefined","undefined","NA","undefined","0","0","NA","NA","161","0","0","0","0","161","NA","NA","0","0","NA","2","NA","161","45","2","0","NA","NA","NA","NA","45","NA","161","NA","NA","NA","45","NA","45","0","NA","161","0","NA","NA","161","0","45","45","NA","161","Exes","Tue Feb 26 14:04:11 2019","A template containing a practice and an experimental phase","yes","0","NA","Square","Prod_SOA_AC.osexp","/Users/researcher/Desktop/Experiments/Prod_SOA","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","45","2","11","/Users/researcher/Desktop/Experiments/Prod_SOA/PS002.csv","xpyriment","Kafkaesque Koffka","3.2.5","0","2","NA","space","space","space","NA","NA","space","NA","2","NA","NA","NA","space","space","430","NA","30561","5837","66327","NA","NA","145669","NA","430","NA","NA","NA","26256","2122","2","legacy","1024","2","48000","-16","experiment","2","even","149980","1719699","NA","NA","1647194","NA","165920","300412","1651242","1650698","NA","NA","4287","332515","NA","160873","NA","1643683","2004551","160887","4300","NA","NA","NA","NA","2008563","NA","1651193","NA","NA","NA","2008563","NA","2005550","306257","NA","1648699","196483","NA","NA","1644189","1717575","2008995","2004540","NA","1643673","Extended template","0","68488","46","yes","1024","OCCASION"
"9","","undefined","undefined","1504.42553191","1504.42553191","#808080","yes","xpyriment","legacy","legacy","0","foil","uniform","undefined","undefined","undefined","NA","undefined","0","0","NA","NA","161","0","0","0","0","161","NA","NA","0","0","NA","2","NA","161","46","2","0","NA","NA","NA","NA","46","NA","161","NA","NA","NA","46","NA","46","0","NA","161","0","NA","NA","161","0","46","46","NA","161","Exes","Tue Feb 26 14:04:11 2019","A template containing a practice and an experimental phase","yes","","NA","","Prod_SOA_AC.osexp","/Users/researcher/Desktop/Experiments/Prod_SOA","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","46","2","11","/Users/researcher/Desktop/Experiments/Prod_SOA/PS002.csv","xpyriment","Kafkaesque Koffka","3.2.5","0","2","NA","space","space","space","NA","NA","space","NA","2","NA","NA","NA","space","space","2220","NA","30561","5837","66327","NA","NA","145669","NA","2220","NA","NA","NA","26256","2122","2","legacy","1024","2","48000","-16","experiment","2","even","149980","1719699","NA","NA","1647194","NA","165920","300412","1651242","1650698","NA","NA","4287","332515","NA","160873","NA","1643683","2009784","160887","4300","NA","NA","NA","NA","2013796","NA","1651193","NA","NA","NA","2013796","NA","2010783","306257","NA","1648699","196483","NA","NA","1644189","1717575","2016018","2009774","NA","1643673","Extended template","0","70708","47","yes","1024","GROUND"
"7","","undefined","undefined","1494.875","1494.875","#808080","yes","xpyriment","legacy","legacy","0","foil","uniform","undefined","undefined","undefined","NA","undefined","0","0","NA","NA","161","0","0","0","0","161","NA","NA","0","0","NA","2","NA","161","47","2","0","NA","NA","NA","NA","47","NA","161","NA","NA","NA","47","NA","47","0","NA","161","0","NA","NA","161","0","47","47","NA","161","Exes","Tue Feb 26 14:04:11 2019","A template containing a practice and an experimental phase","yes","","NA","","Prod_SOA_AC.osexp","/Users/researcher/Desktop/Experiments/Prod_SOA","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","47","2","11","/Users/researcher/Desktop/Experiments/Prod_SOA/PS002.csv","xpyriment","Kafkaesque Koffka","3.2.5","0","1","NA","space","space","space","NA","NA","space","NA","1","NA","NA","NA","space","space","1046","NA","30561","5837","66327","NA","NA","145669","NA","1046","NA","NA","NA","26256","2122","2","legacy","1024","2","48000","-16","experiment","2","even","149980","1719699","NA","NA","1647194","NA","165920","300412","1651242","1650698","NA","NA","4287","332515","NA","160873","NA","1643683","2016928","160887","4300","NA","NA","NA","NA","2020939","NA","1651193","NA","NA","NA","2020939","NA","2017926","306257","NA","1648699","196483","NA","NA","1644189","1717575","2021987","2016918","NA","1643673","Extended template","0","71754","48","yes","1024","NARRATOR"
"3","1495","undefined","undefined","1487.2244898","1487.2244898","#808080","yes","xpyriment","legacy","legacy","0","Plus","uniform","undefined","undefined","undefined","NA","undefined","0","0","NA","NA","161","0","0","0","0","161","NA","NA","0","0","NA","2","NA","161","48","2","0","NA","NA","NA","NA","48","NA","161","NA","NA","NA","48","NA","48","0","NA","161","0","NA","NA","161","0","48","48","NA","161","Exes","Tue Feb 26 14:04:11 2019","A template containing a practice and an experimental phase","yes","1995","NA","equals","Prod_SOA_AC.osexp","/Users/researcher/Desktop/Experiments/Prod_SOA","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","48","2","11","/Users/researcher/Desktop/Experiments/Prod_SOA/PS002.csv","xpyriment","Kafkaesque Koffka","3.2.5","0","6","NA","space","space","space","NA","NA","space","NA","6","NA","NA","NA","space","space","1120","NA","30561","5837","66327","NA","NA","145669","NA","1120","NA","NA","NA","26256","2122","2","legacy","1024","2","48000","-16","experiment","2","even","149980","1719699","NA","NA","1647194","NA","165920","300412","1651242","1650698","NA","NA","4287","332515","NA","160873","NA","1643683","2022772","160887","4300","NA","NA","NA","NA","2026785","NA","1651193","NA","NA","NA","2026784","NA","2023771","306257","NA","1648699","196483","NA","NA","1644189","1717575","2027907","2022762","NA","1643673","Extended template","0","72874","49","yes","1024","OCEAN"
"3","1495","undefined","undefined","1528.96","1528.96","#808080","yes","xpyriment","legacy","legacy","0","Plus","uniform","undefined","undefined","undefined","NA","undefined","0","0","NA","NA","161","0","0","0","0","161","NA","NA","0","0","NA","2","NA","161","49","2","0","NA","NA","NA","NA","49","NA","161","NA","NA","NA","49","NA","49","0","NA","161","0","NA","NA","161","0","49","49","NA","161","Exes","Tue Feb 26 14:04:11 2019","A template containing a practice and an experimental phase","yes","1995","NA","equals","Prod_SOA_AC.osexp","/Users/researcher/Desktop/Experiments/Prod_SOA","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","49","2","11","/Users/researcher/Desktop/Experiments/Prod_SOA/PS002.csv","xpyriment","Kafkaesque Koffka","3.2.5","0","6","NA","space","space","space","NA","NA","space","NA","6","NA","NA","NA","space","space","3574","NA","30561","5837","66327","NA","NA","145669","NA","3574","NA","NA","NA","26256","2122","2","legacy","1024","2","48000","-16","experiment","2","even","149980","1719699","NA","NA","1647194","NA","165920","300412","1651242","1650698","NA","NA","4287","332515","NA","160873","NA","1643683","2028695","160887","4300","NA","NA","NA","NA","2032707","NA","1651193","NA","NA","NA","2032707","NA","2029693","306257","NA","1648699","196483","NA","NA","1644189","1717575","2036283","2028685","NA","1643673","Extended template","0","76448","50","yes","1024","ELEVATOR"
"3","1495","undefined","undefined","1515.78431373","1515.78431373","#808080","yes","xpyriment","legacy","legacy","0","Plus","uniform","undefined","undefined","undefined","NA","undefined","0","0","NA","NA","161","0","0","0","0","161","NA","NA","0","0","NA","2","NA","161","50","2","0","NA","NA","NA","NA","50","NA","161","NA","NA","NA","50","NA","50","0","NA","161","0","NA","NA","161","0","50","50","NA","161","Exes","Tue Feb 26 14:04:11 2019","A template containing a practice and an experimental phase","yes","1995","NA","equals","Prod_SOA_AC.osexp","/Users/researcher/Desktop/Experiments/Prod_SOA","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","50","2","11","/Users/researcher/Desktop/Experiments/Prod_SOA/PS002.csv","xpyriment","Kafkaesque Koffka","3.2.5","0","6","NA","space","space","space","NA","NA","space","NA","6","NA","NA","NA","space","space","857","NA","30561","5837","66327","NA","NA","145669","NA","857","NA","NA","NA","26256","2122","2","legacy","1024","2","48000","-16","experiment","2","even","149980","1719699","NA","NA","1647194","NA","165920","300412","1651242","1650698","NA","NA","4287","332515","NA","160873","NA","1643683","2037068","160887","4300","NA","NA","NA","NA","2041080","NA","1651193","NA","NA","NA","2041079","NA","2038067","306257","NA","1648699","196483","NA","NA","1644189","1717575","2041939","2037058","NA","1643673","Extended template","0","77305","51","yes","1024","ACADEMY"
"4","3495","undefined","undefined","1495.88461538","1495.88461538","#808080","yes","xpyriment","legacy","legacy","0","Exes","uniform","undefined","undefined","undefined","NA","undefined","0","0","NA","NA","161","0","0","0","0","161","NA","NA","0","0","NA","2","NA","161","51","2","0","NA","NA","NA","NA","51","NA","161","NA","NA","NA","51","NA","51","0","NA","161","0","NA","NA","161","0","51","51","NA","161","Exes","Tue Feb 26 14:04:11 2019","A template containing a practice and an experimental phase","yes","0","NA","Square","Prod_SOA_AC.osexp","/Users/researcher/Desktop/Experiments/Prod_SOA","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","51","2","11","/Users/researcher/Desktop/Experiments/Prod_SOA/PS002.csv","xpyriment","Kafkaesque Koffka","3.2.5","0","6","NA","space","space","space","NA","NA","space","NA","6","NA","NA","NA","space","space","481","NA","30561","5837","66327","NA","NA","145669","NA","481","NA","NA","NA","26256","2122","2","legacy","1024","2","48000","-16","experiment","2","even","149980","1719699","NA","NA","1647194","NA","165920","300412","1651242","1650698","NA","NA","4287","332515","NA","160873","NA","1643683","2042724","160887","4300","NA","NA","NA","NA","2046736","NA","1651193","NA","NA","NA","2046736","NA","2043722","306257","NA","1648699","196483","NA","NA","1644189","1717575","2047219","2042714","NA","1643673","Extended template","0","77786","52","yes","1024","DELAY"
"4","3495","undefined","undefined","1543.79245283","1543.79245283","#808080","yes","xpyriment","legacy","legacy","0","Exes","uniform","undefined","undefined","undefined","NA","undefined","0","0","NA","NA","161","0","0","0","0","161","NA","NA","0","0","NA","2","NA","161","52","2","0","NA","NA","NA","NA","52","NA","161","NA","NA","NA","52","NA","52","0","NA","161","0","NA","NA","161","0","52","52","NA","161","Exes","Tue Feb 26 14:04:11 2019","A template containing a practice and an experimental phase","yes","0","NA","Square","Prod_SOA_AC.osexp","/Users/researcher/Desktop/Experiments/Prod_SOA","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","52","2","11","/Users/researcher/Desktop/Experiments/Prod_SOA/PS002.csv","xpyriment","Kafkaesque Koffka","3.2.5","0","3","NA","space","space","space","NA","NA","space","NA","3","NA","NA","NA","space","space","4035","NA","30561","5837","66327","NA","NA","145669","NA","4035","NA","NA","NA","26256","2122","2","legacy","1024","2","48000","-16","experiment","2","even","149980","1719699","NA","NA","1647194","NA","165920","300412","1651242","1650698","NA","NA","4287","332515","NA","160873","NA","1643683","2048003","160887","4300","NA","NA","NA","NA","2052014","NA","1651193","NA","NA","NA","2052014","NA","2049001","306257","NA","1648699","196483","NA","NA","1644189","1717575","2056051","2047994","NA","1643673","Extended template","0","81821","53","yes","1024","VACUUM"
"4","3495","undefined","undefined","1538.09259259","1538.09259259","#808080","yes","xpyriment","legacy","legacy","0","Exes","uniform","undefined","undefined","undefined","NA","undefined","0","0","NA","NA","161","0","0","0","0","161","NA","NA","0","0","NA","2","NA","161","53","2","0","NA","NA","NA","NA","53","NA","161","NA","NA","NA","53","NA","53","0","NA","161","0","NA","NA","161","0","53","53","NA","161","Exes","Tue Feb 26 14:04:11 2019","A template containing a practice and an experimental phase","yes","0","NA","Square","Prod_SOA_AC.osexp","/Users/researcher/Desktop/Experiments/Prod_SOA","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","53","2","11","/Users/researcher/Desktop/Experiments/Prod_SOA/PS002.csv","xpyriment","Kafkaesque Koffka","3.2.5","0","6","NA","space","space","space","NA","NA","space","NA","6","NA","NA","NA","space","space","1236","NA","30561","5837","66327","NA","NA","145669","NA","1236","NA","NA","NA","26256","2122","2","legacy","1024","2","48000","-16","experiment","2","even","149980","1719699","NA","NA","1647194","NA","165920","300412","1651242","1650698","NA","NA","4287","332515","NA","160873","NA","1643683","2056834","160887","4300","NA","NA","NA","NA","2060845","NA","1651193","NA","NA","NA","2060845","NA","2057832","306257","NA","1648699","196483","NA","NA","1644189","1717575","2062083","2056824","NA","1643673","Extended template","0","83057","54","yes","1024","ISLAND"
"6","1495","undefined","undefined","1537.49090909","1537.49090909","#808080","yes","xpyriment","legacy","legacy","0","Exes","uniform","undefined","undefined","undefined","NA","undefined","0","0","NA","NA","161","0","0","0","0","161","NA","NA","0","0","NA","2","NA","161","54","2","0","NA","NA","NA","NA","54","NA","161","NA","NA","NA","54","NA","54","0","NA","161","0","NA","NA","161","0","54","54","NA","161","Exes","Tue Feb 26 14:04:11 2019","A template containing a practice and an experimental phase","yes","1995","NA","equals","Prod_SOA_AC.osexp","/Users/researcher/Desktop/Experiments/Prod_SOA","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","54","2","11","/Users/researcher/Desktop/Experiments/Prod_SOA/PS002.csv","xpyriment","Kafkaesque Koffka","3.2.5","0","5","NA","space","space","space","NA","NA","space","NA","5","NA","NA","NA","space","space","1505","NA","30561","5837","66327","NA","NA","145669","NA","1505","NA","NA","NA","26256","2122","2","legacy","1024","2","48000","-16","experiment","2","even","149980","1719699","NA","NA","1647194","NA","165920","300412","1651242","1650698","NA","NA","4287","332515","NA","160873","NA","1643683","2062869","160887","4300","NA","NA","NA","NA","2066880","NA","1651193","NA","NA","NA","2066879","NA","2063867","306257","NA","1648699","196483","NA","NA","1644189","1717575","2068387","2062860","NA","1643673","Extended template","0","84562","55","yes","1024","CURTAIN"
"1","3495","undefined","undefined","1534.78571429","1534.78571429","#808080","yes","xpyriment","legacy","legacy","0","Plus","uniform","undefined","undefined","undefined","NA","undefined","0","0","NA","NA","161","0","0","0","0","161","NA","NA","0","0","NA","2","NA","161","55","2","0","NA","NA","NA","NA","55","NA","161","NA","NA","NA","55","NA","55","0","NA","161","0","NA","NA","161","0","55","55","NA","161","Exes","Tue Feb 26 14:04:11 2019","A template containing a practice and an experimental phase","yes","0","NA","Square","Prod_SOA_AC.osexp","/Users/researcher/Desktop/Experiments/Prod_SOA","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","55","2","11","/Users/researcher/Desktop/Experiments/Prod_SOA/PS002.csv","xpyriment","Kafkaesque Koffka","3.2.5","0","6","NA","space","space","space","NA","NA","space","NA","6","NA","NA","NA","space","space","1386","NA","30561","5837","66327","NA","NA","145669","NA","1386","NA","NA","NA","26256","2122","2","legacy","1024","2","48000","-16","experiment","2","even","149980","1719699","NA","NA","1647194","NA","165920","300412","1651242","1650698","NA","NA","4287","332515","NA","160873","NA","1643683","2069179","160887","4300","NA","NA","NA","NA","2073191","NA","1651193","NA","NA","NA","2073191","NA","2070177","306257","NA","1648699","196483","NA","NA","1644189","1717575","2074579","2069169","NA","1643673","Extended template","0","85948","56","yes","1024","GRADUATE"
